marca_telefono,modelo_telefono,tienda,precio_usd,almacenamiento,ram,fecha_lanzamiento,dimensiones,peso,tipo_pantalla,tama̱o_pantalla,resolucion_pantalla,sistema operativo,nfc,usb,bateria,caracteristicas_sensores,colores,video,chipset,cpu,gpu,a̱o,plegable,densidad ppi, quantile_10,quantile_50,quantile_90,rango_precio,tipo_os,version_os,tama̱o_bateria,colores_disponibles,empresa_chip,n̼cleo_cpu,empresa_gpu,huella digital,resolucion_video
9,130,1,136.29,128,6,2022-04-20,89,169.0,59,6.6,4,84,1,3,5000,25,109,5,106,114,2,2022-01-01,0,402,114.99,246.27,790.56,2,0,3,1,2,7,3,0,4,0
9,134,1,135.9,128,6,2022-01-19,128,179.0,0,6.4,4,42,1,5,5000,8,292,2,109,79,6,2022-01-01,0,411,114.99,246.27,790.56,2,0,1,1,3,7,3,0,3,0
9,129,1,106.73,64,6,2021-12-16,364,208.0,109,6.8,4,42,1,3,5000,25,209,1,101,75,6,2021-01-01,0,387,127.03,249.99,581.99,1,0,1,1,3,7,3,0,4,0
9,124,1,125.33,128,4,2021-12-06,163,181.0,0,6.4,4,24,1,3,5000,25,268,5,91,64,41,2021-01-01,0,411,127.03,249.99,581.99,1,0,1,1,2,6,3,3,4,0
9,137,1,175.74,128,8,2022-06-07,115,173.0,1,6.6,4,91,1,3,5000,25,239,2,109,79,6,2022-01-01,0,402,114.99,246.27,790.56,2,0,3,1,2,7,3,0,4,0
9,105,1,92.87,64,4,2023-02-13,275,179.5,108,6.5,60,113,0,5,5000,2,126,5,153,61,46,2023-01-01,0,270,118.514,329.99,999.99,1,0,4,1,3,8,3,3,0,0
9,144,1,571.04,256,8,2023-01-29,60,188.5,211,6.6,4,129,1,15,5000,46,98,158,137,49,19,2023-01-01,0,399,118.514,329.99,999.99,2,0,4,1,1,7,3,0,5,2
9,135,1,184.74,128,8,2022-10-03,99,166.0,207,6.6,4,84,1,5,5000,52,238,2,76,71,44,2022-01-01,0,402,114.99,246.27,790.56,2,0,3,1,3,6,3,3,5,0
9,135,1,199.79,256,8,2022-10-03,99,166.0,207,6.6,4,84,1,5,5000,52,238,2,76,71,44,2022-01-01,0,402,114.99,246.27,790.56,2,0,3,1,3,6,3,3,5,0
9,97,1,790.56,256,8,2022-09-08,156,198.5,213,6.67,4,89,1,20,4610,44,214,154,137,49,19,2022-01-01,0,395,114.99,246.27,790.56,0,0,3,1,2,7,3,0,5,2
9,94,1,233.02,256,8,2022-09-08,54,168.0,212,6.55,4,89,1,15,4400,44,291,159,134,37,14,2022-01-01,0,402,114.99,246.27,790.56,2,0,3,2,5,7,3,0,5,2
9,94,1,1167.12,256,12,2022-09-08,54,168.0,212,6.55,4,89,1,15,4400,44,291,159,134,37,14,2022-01-01,0,402,114.99,246.27,790.56,0,0,3,2,5,7,3,0,5,2
9,117,1,123.11,128,4,2023-01-24,194,183.5,130,6.5,60,112,1,3,5000,22,231,5,91,64,41,2023-01-01,0,270,118.514,329.99,999.99,2,0,4,1,3,6,3,3,4,0
9,128,1,128.51,128,4,2022-06-28,95,175.0,0,6.4,4,84,1,3,5000,25,9,5,106,114,2,2022-01-01,0,411,114.99,246.27,790.56,2,0,3,1,2,7,3,0,4,0
9,95,1,182.62,128,8,2022-10-07,32,155.0,205,6.28,4,90,1,15,4020,53,402,0,109,79,6,2022-01-01,0,419,114.99,246.27,790.56,2,0,3,2,4,7,3,0,5,0
9,95,1,302.39,256,8,2022-10-07,32,155.0,205,6.28,4,90,1,15,4020,53,402,0,109,79,6,2022-01-01,0,419,114.99,246.27,790.56,2,0,3,2,4,7,3,0,5,0
9,119,1,139.08,128,4,2022-03-04,259,185.0,129,6.5,60,69,1,3,5000,25,317,5,85,108,70,2022-01-01,0,268,114.99,246.27,790.56,2,0,3,1,4,6,3,4,4,0
9,125,1,173.22,128,4,2022-08-16,157,184.0,129,6.5,4,91,1,3,5000,25,269,5,106,114,2,2022-01-01,0,405,114.99,246.27,790.56,2,0,3,1,3,7,3,0,4,0
9,136,1,185.75,256,8,2023-01-24,137,181.0,109,6.5,4,129,1,5,5000,31,228,2,68,74,33,2023-01-01,0,405,118.514,329.99,999.99,2,0,4,1,2,6,3,5,4,0
9,126,1,129.59,128,4,2023-12-29,193,179.0,109,6.5,60,115,1,3,5000,25,107,5,109,79,6,2023-01-01,0,270,118.514,329.99,999.99,2,0,4,1,4,7,3,0,4,0
9,126,1,125.81,128,8,2023-12-29,193,179.0,109,6.5,60,115,1,3,5000,25,107,5,109,79,6,2023-01-01,0,270,118.514,329.99,999.99,2,0,4,1,4,7,3,0,4,0
9,99,1,309.95,256,12,2023-09-14,75,170.0,214,6.55,4,130,1,5,5000,44,65,76,35,86,47,2023-01-01,0,402,118.514,329.99,999.99,2,0,4,1,4,5,3,3,5,1
9,118,1,91.04,256,8,2023-08-08,142,177.0,108,6.5,4,129,1,3,5000,22,384,5,156,64,46,2023-01-01,0,405,118.514,329.99,999.99,1,0,4,1,4,8,3,3,4,0
9,132,1,151.41,256,8,2023-09-05,147,177.0,109,6.5,4,129,1,5,5000,25,265,2,44,74,33,2023-01-01,0,405,118.514,329.99,999.99,2,0,4,1,4,6,3,5,4,0
9,141,1,629.74,256,12,2023-06-05,390,184.5,100,6.9,12,132,1,3,3800,27,210,46,137,49,19,2023-01-01,1,413,118.514,329.99,999.99,2,0,4,2,4,7,3,0,4,1
9,140,1,477.49,256,8,2023-06-21,391,188.6,99,6.9,12,132,1,3,4200,27,353,97,124,17,12,2023-01-01,1,413,118.514,329.99,999.99,2,0,4,2,5,7,3,0,4,1
9,98,1,362.89,256,8,2023-05-04,53,167.0,206,6.55,4,130,1,5,4400,44,288,85,55,119,64,2023-01-01,0,402,118.514,329.99,999.99,2,0,4,2,4,6,3,3,5,1
9,100,1,626.86,512,12,2023-04-04,129,199.0,200,6.67,4,132,1,30,4600,44,213,151,139,51,23,2023-01-01,0,394,118.514,329.99,999.99,2,0,4,1,2,7,3,0,5,2
9,127,1,193.32,128,8,2024-09-25,332,188.0,115,6.72,4,150,1,3,5000,25,221,101,154,15,42,2024-01-01,0,392,161.707,550.45,1375.35,2,0,5,1,4,8,3,3,4,1
9,133,1,268.92,256,8,2024-09-06,148,179.0,109,6.49,4,150,1,3,5000,25,164,2,45,86,33,2024-01-01,0,405,161.707,550.45,1375.35,2,0,5,1,3,6,3,5,4,0
9,102,1,497.73,512,12,2024-08-29,35,171.0,179,6.4,31,186,1,3,4310,44,286,76,50,118,50,2024-01-01,0,474,161.707,550.45,1375.35,2,0,5,2,4,6,3,3,5,1
9,143,1,1078.92,256,12,2024-06-25,393,189.0,101,6.9,12,174,1,5,4000,25,369,38,143,40,22,2024-01-01,1,413,161.707,550.45,1375.35,2,0,5,2,3,7,3,0,4,1
9,142,1,916.92,512,12,2024-06-25,392,188.4,98,6.9,12,150,1,3,4200,34,218,97,52,118,50,2024-01-01,1,413,161.707,550.45,1375.35,2,0,5,2,3,6,3,3,4,1
9,138,1,273.35,256,12,2024-06-25,160,171.0,210,6.67,4,150,1,3,5000,44,308,2,110,80,6,2024-01-01,0,395,161.707,550.45,1375.35,2,0,5,1,4,7,3,0,5,0
9,104,1,892.12,512,16,2024-05-15,121,197.0,216,6.7,25,174,1,12,4500,44,163,37,143,40,22,2024-01-01,0,446,161.707,550.45,1375.35,2,0,5,1,3,7,3,0,5,1
9,101,1,376.92,256,8,2024-05-15,161,174.9,208,6.7,4,174,1,5,5000,44,161,88,123,117,16,2024-01-01,0,393,161.707,550.45,1375.35,2,0,5,1,3,7,3,0,5,1
9,103,1,631.79,256,12,2024-04-08,127,186.0,215,6.7,25,174,1,20,4500,44,229,81,126,24,17,2024-01-01,0,446,161.707,550.45,1375.35,2,0,5,1,4,7,3,0,5,1
9,103,1,544.83,512,12,2024-04-08,127,186.0,215,6.7,25,174,1,20,4500,44,229,81,126,24,17,2024-01-01,0,446,161.707,550.45,1375.35,2,0,5,1,4,7,3,0,5,1
9,121,1,117.15,128,8,2024-02-06,230,181.0,143,6.56,62,150,1,3,5000,25,232,5,91,63,41,2024-01-01,0,269,161.707,550.45,1375.35,1,0,5,1,4,6,3,3,4,0
9,122,1,137.42,128,8,2024-02-07,231,197.0,143,6.56,62,150,1,3,6000,25,174,5,91,63,41,2024-01-01,0,269,161.707,550.45,1375.35,1,0,5,4,2,6,3,3,4,0
9,116,1,99.42,128,4,2024-04-29,230,178.8,129,6.56,62,150,1,3,5000,30,120,5,153,61,46,2024-01-01,0,269,161.707,550.45,1375.35,1,0,5,1,4,8,3,3,4,0
10,156,1,269.22,128,8,2021-05-12,358,220.0,121,6.67,4,62,1,5,4470,22,264,2,100,68,6,2021-01-01,0,395,127.03,249.99,581.99,2,0,1,2,2,7,3,0,4,0
10,154,1,204.11,128,6,2023-06-28,309,193.8,135,6.56,62,142,1,5,5000,31,197,5,101,75,6,2023-01-01,0,269,118.514,329.99,999.99,2,0,4,1,3,7,3,0,4,0
10,154,1,161.99,256,8,2023-06-28,309,193.8,135,6.56,62,142,1,5,5000,31,197,5,101,75,6,2023-01-01,0,269,118.514,329.99,999.99,2,0,4,1,3,7,3,0,4,0
10,146,1,117.19,64,3,2023-02-25,296,190.0,108,6.5,60,113,0,3,5000,11,354,5,150,97,34,2023-01-01,0,270,118.514,329.99,999.99,1,0,4,1,2,8,3,5,3,0
10,148,1,97.53,64,4,2023-02-25,296,199.4,108,6.5,60,112,0,3,5000,30,110,5,151,97,34,2023-01-01,0,270,118.514,329.99,999.99,1,0,4,1,3,8,3,5,4,0
10,148,1,118.79,128,4,2023-02-25,296,199.4,108,6.5,60,112,0,3,5000,30,110,5,151,97,34,2023-01-01,0,270,118.514,329.99,999.99,2,0,4,1,3,8,3,5,4,0
10,157,1,296.06,256,8,2022-09-21,63,185.0,65,6.43,4,91,1,5,4200,44,116,2,109,79,6,2022-01-01,0,409,114.99,246.27,790.56,2,0,3,2,2,7,3,0,5,0
10,147,1,142.93,32,4,2022-09-01,359,200.0,108,6.75,60,69,0,34,5050,11,112,5,150,97,34,2022-01-01,0,260,114.99,246.27,790.56,2,0,3,1,3,8,3,5,3,0
10,155,1,269.92,128,4,2022-09-01,330,190.0,110,6.58,5,69,1,5,4500,25,349,5,109,79,6,2022-01-01,0,401,114.99,246.27,790.56,2,0,3,1,2,7,3,0,4,0
10,155,1,323.84,128,6,2022-09-01,330,190.0,110,6.58,5,69,1,5,4500,25,349,5,109,79,6,2022-01-01,0,401,114.99,246.27,790.56,2,0,3,1,2,7,3,0,4,0
10,153,1,131.76,128,4,2023-02-25,310,196.2,141,6.5,60,69,1,5,5050,30,219,5,153,61,46,2023-01-01,0,270,118.514,329.99,999.99,2,0,3,1,3,8,3,3,4,0
10,158,1,275.19,128,6,2021-08-04,367,248.0,127,6.67,4,53,1,7,4630,26,400,5,100,68,6,2021-01-01,0,395,127.03,249.99,581.99,2,0,1,1,2,7,3,0,4,0
10,149,1,111.22,32,4,2021-04-26,303,194.0,108,6.52,60,53,0,5,5050,30,149,5,80,99,70,2021-01-01,0,269,127.03,249.99,581.99,1,0,1,1,2,6,3,4,4,0
10,151,1,103.66,64,4,2022-03-24,295,189.0,129,6.5,60,24,1,5,5050,30,111,5,153,61,46,2022-01-01,0,270,114.99,246.27,790.56,1,0,1,1,2,8,3,3,4,0
10,145,1,97.97,32,3,2022-04-29,301,178.0,108,6.52,60,25,0,33,5050,11,143,5,150,97,34,2022-01-01,0,269,114.99,246.27,790.56,1,0,1,1,2,8,3,5,3,0
10,145,1,183.49,64,3,2022-04-29,301,178.0,108,6.52,60,25,0,33,5050,11,143,5,150,97,34,2022-01-01,0,269,114.99,246.27,790.56,2,0,1,1,2,8,3,5,3,0
10,152,1,96.26,64,4,2022-02-15,295,190.0,131,6.5,60,53,1,5,5050,30,295,5,153,61,46,2022-01-01,0,270,114.99,246.27,790.56,1,0,1,1,2,8,3,3,4,0
10,152,1,112.15,128,4,2022-02-15,295,190.0,131,6.5,60,53,1,5,5050,30,295,5,153,61,46,2022-01-01,0,270,114.99,246.27,790.56,1,0,1,1,2,8,3,3,4,0
11,159,1,258.12,128,8,2024-07-09,268,197.0,7,6.67,4,169,0,1,5000,53,54,97,50,118,50,2024-01-01,0,395,161.707,550.45,1375.35,2,0,5,1,3,6,3,3,5,1
11,159,1,350.74,256,8,2024-07-09,268,197.0,7,6.67,4,169,0,1,5000,53,54,97,50,118,50,2024-01-01,0,395,161.707,550.45,1375.35,2,0,5,1,3,6,3,3,5,1
11,163,1,463.32,256,12,2024-08-03,153,190.0,29,6.7,6,177,1,5,5000,44,44,105,53,96,48,2024-01-01,0,395,161.707,550.45,1375.35,2,0,5,1,2,6,3,3,5,1
11,162,1,330.47,256,12,2024-03-12,154,190.0,29,6.7,6,177,1,5,5000,44,75,105,48,92,48,2024-01-01,0,394,161.707,550.45,1375.35,2,0,5,1,4,6,3,3,5,1
11,160,1,301.17,256,8,2022-07-16,70,193.5,197,6.55,4,85,1,5,4500,54,406,99,120,22,11,2022-01-01,0,402,114.99,246.27,790.56,2,0,3,1,2,7,3,0,5,1
11,160,1,381.63,256,12,2022-07-16,70,193.5,197,6.55,4,85,1,5,4500,54,406,99,120,22,11,2022-01-01,0,402,114.99,246.27,790.56,2,0,3,1,2,7,3,0,5,1
11,161,1,562.57,256,12,2023-07-17,173,201.2,175,6.7,6,135,1,5,4700,54,409,60,137,39,19,2023-01-01,0,394,118.514,329.99,999.99,2,0,4,1,2,7,3,0,5,1
11,161,1,648.85,512,12,2023-07-17,173,201.2,175,6.7,6,135,1,5,4700,54,409,60,137,39,19,2023-01-01,0,394,118.514,329.99,999.99,2,0,4,1,2,7,3,0,5,1
12,181,1,482.76,512,16,2024-08-08,190,199.5,90,6.74,29,185,1,3,5500,44,297,47,127,27,21,2024-01-01,0,450,161.707,550.45,1375.35,2,0,5,0,3,7,3,0,5,1
12,179,1,280.79,256,12,2022-05-21,64,190.0,68,6.43,4,109,1,5,4500,44,191,79,39,38,64,2022-01-01,0,409,114.99,246.27,790.56,2,0,3,1,2,6,3,3,5,1
12,164,1,439.5,256,8,2022-01-13,206,201.0,183,6.7,49,110,1,15,5000,51,403,126,135,41,19,2022-01-01,0,525,114.99,246.27,790.56,2,0,3,1,3,7,3,0,5,2
12,164,1,622.08,256,12,2022-01-13,206,201.0,183,6.7,49,110,1,15,5000,51,403,126,135,41,19,2022-01-01,0,525,114.99,246.27,790.56,2,0,3,1,3,7,3,0,5,2
12,182,1,168.36,128,8,2022-02-22,104,173.0,68,6.43,4,59,1,5,4500,44,190,88,62,84,52,2022-01-01,0,409,114.99,246.27,790.56,2,0,1,1,2,6,3,3,5,1
12,183,1,259.19,128,8,2022-04-30,284,195.0,109,6.59,6,99,1,5,5000,25,18,5,109,79,6,2022-01-01,0,401,114.99,246.27,790.56,2,0,3,1,2,7,3,0,4,0
12,169,1,154.44,256,8,2019-09-27,114,190.0,92,6.55,4,18,1,15,3800,36,170,49,129,35,9,2019-01-01,0,402,130.8,249.0,403.566,2,0,0,2,3,7,3,0,5,1
12,178,1,279.72,128,8,2021-07-28,65,189.0,92,6.43,4,59,1,5,4500,44,192,88,38,38,64,2021-01-01,0,409,127.03,249.99,581.99,2,0,1,1,4,6,3,3,5,1
12,178,1,410.39,256,12,2021-07-28,65,189.0,92,6.43,4,59,1,5,4500,44,192,88,38,38,64,2021-01-01,0,409,127.03,249.99,581.99,2,0,1,1,4,6,3,3,5,1
12,185,1,248.39,128,8,2021-06-11,69,170.0,91,6.43,4,59,1,5,4500,44,89,88,116,78,6,2021-01-01,0,410,127.03,249.99,581.99,2,0,1,1,3,7,3,0,5,1
12,185,1,305.62,256,12,2021-06-11,69,170.0,91,6.43,4,59,1,5,4500,44,89,88,116,78,6,2021-01-01,0,410,127.03,249.99,581.99,2,0,1,1,3,7,3,0,5,1
12,172,1,189.55,256,12,2020-10-16,107,188.0,86,6.55,4,67,1,15,4500,47,2,53,130,28,13,2020-01-01,0,402,100.8,196.81,491.512,2,0,1,1,3,7,3,0,5,1
12,168,1,603.5,256,16,2024-02-06,223,207.0,185,6.78,34,179,1,3,5500,50,215,42,139,51,23,2024-01-01,0,450,161.707,550.45,1375.35,2,0,5,0,4,7,3,0,5,1
12,167,1,909.51,512,16,2023-12-11,285,220.0,160,6.82,47,184,1,28,5400,50,158,133,144,55,25,2023-01-01,0,510,118.514,329.99,999.99,2,0,5,1,3,7,3,0,5,2
12,177,1,172.79,128,8,2020-08-04,52,184.0,92,6.44,4,17,1,5,4115,44,87,92,117,19,7,2020-01-01,0,408,100.8,196.81,491.512,2,0,0,2,2,7,3,0,5,1
12,177,1,212.99,256,12,2020-08-04,52,184.0,92,6.44,4,17,1,5,4115,44,87,92,117,19,7,2020-01-01,0,408,100.8,196.81,491.512,2,0,0,2,2,7,3,0,5,1
12,180,1,357.87,256,16,2023-07-11,167,193.5,89,6.74,29,136,1,5,5000,44,275,47,63,43,55,2023-01-01,0,451,118.514,329.99,999.99,2,0,4,1,2,6,3,3,5,1
12,165,1,272.45,256,12,2022-08-06,207,204.0,88,6.7,6,82,1,3,4800,50,280,54,137,49,19,2022-01-01,0,394,114.99,246.27,790.56,2,0,3,1,2,7,3,0,5,1
12,165,1,680.39,256,16,2022-08-06,207,204.0,88,6.7,6,82,1,3,4800,50,280,54,137,49,19,2022-01-01,0,394,114.99,246.27,790.56,2,0,3,1,2,7,3,0,5,1
12,166,1,432.67,256,12,2023-01-09,212,205.0,184,6.7,49,149,1,5,5000,50,392,137,139,51,23,2023-01-01,0,525,118.514,329.99,999.99,2,0,4,1,3,7,3,0,5,2
12,166,1,628.51,256,16,2023-01-09,212,205.0,184,6.7,49,149,1,5,5000,50,392,137,139,51,23,2023-01-01,0,525,118.514,329.99,999.99,2,0,4,1,3,7,3,0,5,2
12,171,1,210.01,256,12,2020-04-21,316,199.0,88,6.78,47,23,1,15,4510,44,173,53,130,28,13,2020-01-01,0,513,100.8,196.81,491.512,2,0,0,1,3,7,3,0,5,1
12,184,1,221.77,256,8,2023-04-11,322,195.0,114,6.72,4,125,1,5,5000,25,315,5,109,79,6,2023-01-01,0,391,118.514,329.99,999.99,2,0,4,1,2,7,3,0,4,0
12,173,1,136.98,256,12,2021-03-26,88,192.0,87,6.55,4,59,1,15,4500,50,411,156,132,30,14,2021-01-01,0,402,127.03,249.99,581.99,2,0,1,1,3,7,3,0,5,2
12,174,1,296.45,256,8,2021-03-30,215,197.0,168,6.7,49,67,1,15,4500,50,281,147,132,29,14,2021-01-01,0,525,127.03,249.99,581.99,2,0,1,1,3,7,3,0,5,2
12,174,1,203.14,256,12,2021-03-30,215,197.0,168,6.7,49,67,1,15,4500,50,281,147,132,29,14,2021-01-01,0,525,127.03,249.99,581.99,2,0,1,1,3,7,3,0,5,2
13,207,1,264.59,256,12,2021-06-11,40,182.0,61,6.43,4,44,1,5,4300,50,385,94,62,84,52,2021-01-01,0,409,127.03,249.99,581.99,2,0,1,2,4,6,3,3,5,1
13,188,1,90.9,64,4,2021-07-17,250,190.0,123,6.52,60,44,0,5,5000,31,316,5,83,108,70,2021-01-01,0,269,127.03,249.99,581.99,1,0,1,1,3,6,3,4,4,0
13,188,1,156.59,256,4,2021-07-17,250,190.0,123,6.52,60,44,0,5,5000,31,316,5,83,108,70,2021-01-01,0,269,127.03,249.99,581.99,2,0,1,1,3,6,3,4,4,0
13,191,1,183.59,128,8,2021-11-18,250,190.0,123,6.52,60,26,1,5,5000,31,316,5,83,108,70,2021-01-01,0,269,127.03,249.99,581.99,2,0,1,1,3,6,3,4,4,0
13,190,1,135.48,128,4,2021-04-14,200,190.0,137,6.5,4,26,1,5,5000,25,159,6,100,68,6,2021-01-01,0,405,127.03,249.99,581.99,2,0,1,1,3,7,3,0,4,0
13,205,1,633.99,512,12,2024-06-18,145,180.0,24,6.7,6,175,1,5,5000,44,365,78,51,118,50,2024-01-01,0,394,161.707,550.45,1375.35,2,0,5,1,4,6,3,3,5,1
13,193,1,168.92,64,4,2022-06-06,241,187.0,108,6.56,62,103,0,5,5000,30,178,5,83,108,70,2022-01-01,0,269,114.99,246.27,790.56,2,0,3,1,2,6,3,4,4,0
13,194,1,144.71,128,6,2022-06-10,249,190.0,138,6.56,62,103,1,5,5000,31,305,5,56,83,44,2022-01-01,0,269,114.99,246.27,790.56,2,0,3,1,2,6,3,3,4,0
13,209,1,361.56,256,8,2022-07-25,105,179.0,62,6.4,4,103,1,5,4500,44,356,88,39,38,64,2022-01-01,0,411,114.99,246.27,790.56,2,0,3,1,2,6,3,3,5,1
13,200,1,255.72,256,8,2022-03-14,94,196.0,27,6.55,4,103,1,15,4800,50,79,55,132,29,14,2022-01-01,0,402,114.99,246.27,790.56,2,0,3,1,3,7,3,0,5,1
13,195,1,232.19,128,8,2022-03-16,289,191.0,138,6.59,6,26,1,5,5000,31,376,5,106,114,2,2022-01-01,0,401,114.99,246.27,790.56,2,0,1,1,2,7,3,0,4,0
13,201,1,409.19,256,12,2022-03-14,240,218.0,182,6.7,49,103,1,15,5000,50,104,55,136,42,20,2022-01-01,0,525,114.99,246.27,790.56,2,0,3,1,3,7,3,0,5,1
13,208,1,259.19,256,8,2022-04-02,81,175.0,62,6.43,4,103,1,5,4500,44,130,6,106,114,2,2022-01-01,0,409,114.99,246.27,790.56,2,0,3,1,2,7,3,0,5,0
13,211,1,529.99,256,8,2023-02-02,109,180.0,64,6.43,4,143,1,5,5000,44,19,5,76,71,44,2023-01-01,0,409,118.514,329.99,999.99,2,0,4,1,2,6,3,3,5,0
13,196,1,755.99,512,16,2022-12-23,386,191.0,97,6.8,11,137,1,5,4300,15,6,91,64,53,55,2022-01-01,1,403,114.99,246.27,790.56,2,0,4,2,3,6,3,3,4,1
13,199,1,253.04,256,12,2021-03-19,232,193.0,163,6.7,49,63,1,15,4500,50,177,55,132,30,14,2021-01-01,0,525,127.03,249.99,581.99,2,0,1,1,6,7,3,0,5,1
13,189,1,183.59,128,4,2020-08-25,253,186.0,129,6.5,60,9,0,5,5000,12,154,5,99,98,2,2020-01-01,0,270,100.8,196.81,491.512,2,0,0,1,3,7,3,0,3,0
13,202,1,329.9,256,8,2023-07-15,183,185.0,28,6.7,6,143,1,5,5000,44,358,79,46,88,52,2023-01-01,0,394,118.514,329.99,999.99,2,0,4,1,2,6,3,3,5,1
13,198,1,326.2,256,12,2021-03-19,80,184.0,71,6.55,4,43,1,5,4500,50,172,61,130,28,13,2021-01-01,0,402,127.03,249.99,581.99,2,0,1,1,2,7,3,0,5,1
13,206,1,215.95,256,12,2021-01-07,66,172.0,63,6.43,4,44,1,5,4300,44,171,90,117,19,7,2021-01-01,0,409,127.03,249.99,581.99,2,0,1,2,3,7,3,0,5,1
14,226,1,102.59,32,3,2020-07-07,291,196.0,108,6.5,59,6,0,34,5000,3,271,5,83,108,70,2020-01-01,0,264,100.8,196.81,491.512,2,0,0,1,2,6,3,4,0,0
14,213,1,247.32,256,8,2023-07-31,327,190.0,113,6.72,4,126,1,3,5000,25,241,5,42,71,44,2023-01-01,0,392,118.514,329.99,999.99,2,0,4,1,2,6,3,3,4,0
14,223,1,313.64,128,8,2022-02-23,284,195.0,109,6.6,6,101,1,5,5000,25,242,5,109,79,6,2022-01-01,0,400,114.99,246.27,790.56,2,0,3,1,3,7,3,0,4,0
14,218,1,286.2,256,8,2024-03-02,208,190.0,12,6.67,4,173,1,3,5000,44,332,97,46,88,52,2024-01-01,0,395,161.707,550.45,1375.35,2,0,5,1,2,6,3,3,5,1
14,233,1,156.6,128,8,2024-04-01,297,185.0,142,6.67,61,164,1,3,5000,25,350,5,73,64,41,2024-01-01,0,264,161.707,550.45,1375.35,1,0,5,1,2,6,3,3,4,0
14,217,1,441.72,256,8,2024-01-29,143,196.0,21,6.7,6,164,1,3,5000,44,388,88,122,116,16,2024-01-01,0,394,161.707,550.45,1375.35,2,0,5,1,3,7,3,0,5,1
14,216,1,308.87,256,8,2024-01-29,143,190.0,21,6.7,6,164,1,3,5000,44,387,88,111,106,16,2024-01-01,0,394,161.707,550.45,1375.35,2,0,5,1,2,7,3,0,5,1
14,232,1,161.98,256,6,2024-07-25,340,188.0,134,6.74,60,163,0,1,5000,25,368,5,155,62,42,2024-01-01,0,260,161.707,550.45,1375.35,2,0,5,1,2,8,3,3,4,0
14,241,1,107.99,128,4,2024-01-23,338,186.0,148,6.74,60,127,0,3,5000,31,359,5,155,62,42,2024-01-01,0,260,161.707,550.45,1375.35,1,0,4,1,2,8,3,3,4,0
14,0,1,410.39,512,12,2024-05-28,168,191.0,161,6.78,34,164,1,3,5500,50,160,48,127,27,21,2024-01-01,0,450,161.707,550.45,1375.35,2,0,5,0,2,7,3,0,5,1
14,240,1,77.38,128,4,2022-03-22,288,189.0,128,6.6,5,37,0,5,5000,25,22,5,155,62,42,2022-01-01,0,400,114.99,246.27,790.56,1,0,1,1,2,8,3,3,4,0
14,237,1,518.39,128,8,2022-03-30,225,188.0,23,6.7,6,100,1,3,5000,44,333,58,57,123,49,2022-01-01,0,394,114.99,246.27,790.56,2,0,3,1,3,6,3,3,5,1
14,237,1,637.19,256,8,2022-03-30,225,188.0,23,6.7,6,100,1,3,5000,44,333,58,57,123,49,2022-01-01,0,394,114.99,246.27,790.56,2,0,3,1,3,6,3,3,5,1
14,224,1,224.06,128,8,2022-02-21,93,182.0,245,6.4,4,101,1,5,4500,44,243,77,65,86,52,2022-01-01,0,411,114.99,246.27,790.56,2,0,3,1,4,6,3,3,5,1
14,225,1,161.99,128,4,2022-01-10,289,190.0,137,6.6,6,60,1,5,5000,31,22,5,106,114,2,2022-01-01,0,400,114.99,246.27,790.56,2,0,1,1,2,7,3,0,4,0
14,225,1,259.19,128,6,2022-01-10,289,190.0,137,6.6,6,60,1,5,5000,31,22,5,106,114,2,2022-01-01,0,400,114.99,246.27,790.56,2,0,1,1,2,7,3,0,4,0
14,228,1,160.92,64,6,2022-02-14,288,189.0,125,6.6,5,37,1,5,5000,25,178,5,156,64,46,2022-01-01,0,401,114.99,246.27,790.56,2,0,1,1,2,8,3,3,4,0
14,239,1,463.13,256,12,2022-01-08,217,199.0,181,6.7,49,101,1,5,5000,50,314,138,135,41,19,2022-01-01,0,526,114.99,246.27,790.56,2,0,3,1,4,7,3,0,5,2
14,221,1,121.24,128,4,2021-03-25,106,177.0,251,6.4,4,37,1,5,5000,44,139,88,93,70,60,2021-01-01,0,411,127.03,249.99,581.99,1,0,1,1,2,6,3,3,5,1
14,235,1,399.59,256,12,2021-03-10,55,186.0,234,6.43,4,68,1,5,4500,44,179,54,132,29,14,2021-01-01,0,409,127.03,249.99,581.99,2,0,1,1,3,7,3,0,5,1
14,229,1,124.19,128,4,2023-08-01,338,186.0,148,6.74,60,127,1,5,5000,31,270,5,155,62,42,2023-01-01,0,260,118.514,329.99,999.99,2,0,4,1,2,8,3,3,4,0
14,212,1,257.03,128,4,2022-11-11,82,178.0,243,6.4,4,83,1,5,5000,25,408,5,76,71,44,2022-01-01,0,411,114.99,246.27,790.56,2,0,3,1,2,6,3,3,4,0
14,212,1,259.19,128,6,2022-11-11,82,178.0,243,6.4,4,83,1,5,5000,25,408,5,76,71,44,2022-01-01,0,411,114.99,246.27,790.56,2,0,3,1,2,6,3,3,4,0
14,231,1,118.01,256,8,2023-03-08,324,189.5,149,6.72,4,126,1,3,5000,31,389,2,89,64,41,2023-01-01,0,392,118.514,329.99,999.99,1,0,4,1,3,6,3,3,4,0
14,214,1,241.41,256,8,2023-05-15,152,183.0,42,6.7,6,131,1,3,5000,44,7,77,46,88,52,2023-01-01,0,394,118.514,329.99,999.99,2,0,4,1,3,6,3,3,5,1
